#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <prior id="lambdaPrior.cyanolyca" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.cyanolyca" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.base.inference.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.base.inference.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.cyanolyca" nodetype="snap.NodeData" spec="beast.base.evolution.tree.ClusterTree">
#                <taxa dataType="integerdata" id="snap.cyanolyca" spec="snap.Data">
#                    <taxonset id="cuc_cuc" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_cuc_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_gua" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_gua_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="lyc_pul" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_pul_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_hon" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_hon_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="cuc_mit" spec="beast.base.evolution.alignment.TaxonSet">
#                        <taxon id="lyc_cuc_mit_sorted" spec="beast.base.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.cyanolyca" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.cyanolyca" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution">
#        <distribution data="@snap.cyanolyca" id="treeLikelihood.cyanolyca" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.cyanolyca">
#            <siteModel id="MutationSiteModel.cyanolyca" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	TreeHeightLogger
592000	-6682.9933609412055	-6227.162869142594	-455.83049179861126	15.164209775314726	0.5170483103986171	0.12155610635828651	0.13553025041977687	0.08956874729300217	0.08258411600505401	0.16488736192701087	0.14315890832324735	0.1435937010759057	0.0146375803093038	0.1027992447691897	0.05983357839361248
593000	-6692.021488742834	-6235.866589248621	-456.1548994942132	15.164209775314726	0.5170483103986171	0.11294777850048916	0.1770894656405693	0.07014950837771243	0.07633634001954075	0.05425301690999431	0.10097405907281215	0.11860399468190069	0.018943729101311566	0.1098992895904583	0.046029088051958454
594000	-6682.630653855004	-6223.6076061120475	-459.02304774295686	15.188360726506145	0.5170202791621844	0.15354568456892542	0.15423647903197873	0.08416571371764121	0.08368705450653634	0.0840929711708363	0.14799050750241946	0.1510645281186316	0.012024682715559272	0.10700279000241902	0.06018597042851724
595000	-6679.310979365897	-6225.8207299244405	-453.49024944145594	14.985782154305815	0.517258301784256	0.12407313904025892	0.10409519995720003	0.08889079137367722	0.08922733536506973	0.09780096668111798	0.11221663550690962	0.1856324852315967	0.017847376462832163	0.13795279731016388	0.05390929303399597
596000	-6686.719314178942	-6225.831005891674	-460.8883082872678	15.530764663137377	0.5166325536726099	0.14426993626872947	0.12872697295838278	0.08255813944334306	0.07522780966819528	0.10072629097896006	0.11321216554184317	0.17926917303013046	0.01126207571475266	0.10296130437521372	0.04757179573987577
597000	-6689.628033637859	-6228.789875400613	-460.838158237246	16.51653484689963	0.5156088693584302	0.18921223202792617	0.1271040113001764	0.08120119223941932	0.07187218262372905	0.12315603865794374	0.10939589589218401	0.1565231623770339	0.011884460263473543	0.09423042739498946	0.05686797603991249
598000	-6683.532556718146	-6226.385907679563	-457.146649038583	15.613580026356948	0.5165414150428964	0.10158648613497653	0.09133975543474498	0.08288905275579013	0.08740393744142869	0.13398648891333337	0.13578747453390808	0.188121099267551	0.014648164788014678	0.07635759405166326	0.05225550108991972
599000	-6684.512116965605	-6228.036124357426	-456.47599260817907	15.613580026356948	0.5165414150428964	0.14636484159776766	0.139431254536449	0.0867879864963719	0.08197925049697667	0.04189044086850623	0.12914574009679103	0.13873718838921456	0.020574779444672453	0.08565381368260029	0.0569479822752607
600000	-6684.241916776606	-6226.667187564168	-457.5747292124378	15.612818177411405	0.5165422489085236	0.10509700886642481	0.15469754948843734	0.0774818498053203	0.10235351707571486	0.15288112447555718	0.09086802186500371	0.16781640612041746	0.014267343016326772	0.08249653569396072	0.05888143032117969
601000	-6686.244074439496	-6228.334729231539	-457.9093452079566	14.14988232083767	0.5183151762135234	0.13682387069782456	0.1725884631671326	0.08437012081414186	0.08139107419248055	0.06509809750309853	0.10860893709355046	0.22213247307855144	0.02088705638422206	0.1696237429667402	0.064209135650481
602000	-6683.31030010515	-6225.621373081032	-457.688927024118	14.14988232083767	0.5183151762135234	0.16272770460545966	0.12357584893393099	0.07729482632023983	0.08508412835977773	0.1163800878856976	0.10773333999460485	0.23444951533015926	0.01679620859672317	0.09881606069611057	0.05727984882191519
603000	-6686.219286124361	-6231.072290044116	-455.1469960802454	16.13867245227713	0.515986011649192	0.08533500298852108	0.0740739778502566	0.0779451240045501	0.09956297552381403	0.0916838417661241	0.10967402242754619	0.14173236630667277	0.01620143927358184	0.08950921184517044	0.05085196190516281
604000	-6687.940848422809	-6223.652320527071	-464.2885278957372	16.235289485898107	0.5158878551439456	0.13039030334551105	0.21029176949050726	0.07901604118961109	0.09641719767152106	0.15078428415755318	0.11167273292216184	0.2618257739855169	0.013557987543806141	0.16808345701887736	0.04229224283652418
605000	-6679.092007707548	-6220.514959984739	-458.57704772280846	15.85305775766188	0.5162834012576575	0.13530203816142056	0.11245865259294163	0.08038649525007728	0.0843833983430939	0.08310627659889637	0.11136430981095292	0.19171177451771385	0.013499237622566013	0.0853505155636972	0.0539799533401003
606000	-6686.1595580293915	-6232.713560476108	-453.4459975532836	15.079203094201421	0.5171477136565463	0.10919505812797871	0.12335009909188484	0.08480650178653498	0.07858744190674573	0.07992064862639199	0.07456240702779655	0.15529255428177685	0.01973209594805408	0.10877173443592685	0.05800039463787656
607000	-6679.940763523304	-6220.8655680599095	-459.07519546339444	15.422480322683287	0.5167532470872139	0.14183072853604323	0.10146183785231148	0.07660424228235685	0.08708926253888156	0.11547955450633313	0.1085649755762108	0.20496984391448272	0.01310182485824591	0.11794500489149926	0.05165128019401928
608000	-6687.877035625403	-6230.801546628187	-457.0754889972157	16.508257336419167	0.5156169403543535	0.10365777965108279	0.09766496785782543	0.08409817575427549	0.13039899673865857	0.09978700217623525	0.09949866762902232	0.1445758854859503	0.015620177593935417	0.11017647897471998	0.05231782292391792
609000	-6681.90634952075	-6223.091089513573	-458.81526000717713	16.005760916032422	0.5161230397755913	0.1181869677429229	0.11635963130603905	0.07813852384928312	0.08017750384381611	0.07257478980564065	0.14532456077261482	0.17155616400992588	0.012387751985072703	0.09576545827410193	0.04876253547460054
610000	-6684.459052841598	-6224.911735733669	-459.5473171079296	14.211861061161933	0.5182323901099108	0.15781792554209298	0.11226752035602108	0.08598677981564735	0.09526789783043399	0.09789166677943516	0.14420901465833985	0.1800211501746539	0.013172794232394276	0.08526519400584255	0.06601696800696658
611000	-6682.179365715202	-6225.811341949759	-456.36802376544364	14.211861061161933	0.5182323901099108	0.17649827895903344	0.12180431037331688	0.08964003275250201	0.09762185330750829	0.10028459351502052	0.11099069223457393	0.17510212378570433	0.015453985960254567	0.1443845991256972	0.06078302844706793
612000	-6681.977895119941	-6233.801671670881	-448.1762234490605	14.22248660111001	0.5182182724798418	0.12491024377737334	0.17587039712991656	0.09809414489885185	0.12221192370357296	0.08505501043953055	0.13109783026727648	0.15331264121492708	0.030056865666798792	0.11204291910442955	0.06598039740555832
613000	-6682.949558734062	-6229.084382945068	-453.865175788994	14.22248660111001	0.5182182724798418	0.12419735922417346	0.12276269886267781	0.08316770336067071	0.1567711967513228	0.11577851185339963	0.1319756796354045	0.1297292415403635	0.015108166177492522	0.10643399218556057	0.05287888221126069
614000	-6683.056774106696	-6227.835803962675	-455.2209701440213	14.22248660111001	0.5182182724798418	0.13867122117011924	0.1327286930618391	0.09160935301423362	0.1304089572144309	0.15501912387458686	0.1330326992930123	0.16417743106351299	0.015543899792582458	0.08662820711888002	0.06302924854159389
615000	-6685.50796595209	-6229.347336844645	-456.1606291074449	14.343714350228218	0.518058737248929	0.13121626405277453	0.12280062159367502	0.09983343533189386	0.10069776132554324	0.06624813869313152	0.12437616710170071	0.21143133910610085	0.019613801684692938	0.14798662583939726	0.06872263129947406
616000	-6685.809632574645	-6230.782465871958	-455.02716670268677	12.21075727039251	0.521347893584308	0.15505061053224736	0.09878514338569996	0.11171108705514717	0.1345864630572195	0.1327485634243637	0.16679634602196253	0.15369142597445842	0.017166661387323805	0.10313032669152777	0.0746652115012625
617000	-6692.509487234438	-6235.953222649827	-456.55626458461165	12.21075727039251	0.521347893584308	0.14258677255030205	0.109639686155433	0.11237069589851019	0.09681255062691807	0.09224890836637495	0.17488197335837213	0.21292103495829526	0.020172009475673453	0.15797078010926813	0.07238014388685673
618000	-6688.97255978476	-6238.336883294194	-450.6356764905657	13.489615430968954	0.5192461433002833	0.13925013194893945	0.12134817136796208	0.09613049377758207	0.13050121334972373	0.05840700401582364	0.12295239611966748	0.14494386492658398	0.030053935796012045	0.06610553706284274	0.06967393631865623
619000	-6691.505053990947	-6234.649592466216	-456.85546152473154	12.636369217544388	0.5205992414633034	0.12152879259314042	0.09736627433702531	0.08707172318638397	0.08280471310420062	0.07264412978295849	0.13022370955239507	0.1884933981678702	0.023723060337212786	0.06379150818307733	0.08766126111641594
620000	-6682.762080481199	-6227.656111136024	-455.105969345174	13.529443457510009	0.5191873122451676	0.14842619368757248	0.09963974939745202	0.1078357937004197	0.08396225923135602	0.18081686369776998	0.14326833784172283	0.18209271039192565	0.018391849425121124	0.1096397314715405	0.07021779683875033
621000	-6685.593397747527	-6224.717222440386	-460.87617530714147	13.207639325177185	0.519673205510695	0.13676137699953278	0.07736352070986459	0.09494172180551967	0.09374113004623384	0.05612004587818622	0.11663549497242186	0.2014456143808137	0.014029198857561665	0.09849146446955978	0.06444090593282406
622000	-6685.419476594057	-6227.173112324592	-458.2463642694654	14.04159101190639	0.518461641603279	0.1488881739844368	0.12444427990846174	0.091166087668433	0.10835719967168853	0.07118592415013467	0.10702561283657981	0.17871465702718073	0.017127830745691484	0.16330403304218322	0.04920446461309515
623000	-6683.632881371296	-6227.512371196361	-456.12051017493553	14.547988841902031	0.5177961416978284	0.11130939589972189	0.18031986168908476	0.07826703873694936	0.0918142496361765	0.10593810142697181	0.10288143857334006	0.21753553366524142	0.019387828365678553	0.08898383009561354	0.055595818650780164
624000	-6685.285950536108	-6228.2531900439735	-457.0327604921348	15.514712144652101	0.5166503358566914	0.12306060516551375	0.11408071834501117	0.09079419950333621	0.07275990821809905	0.11396832458237427	0.1055201756850466	0.212078837233337	0.022371850107543678	0.10187112622511173	0.05394846385041544
625000	-6686.460957476195	-6233.307477787635	-453.1534796885602	14.147399803011703	0.5183185078189642	0.1540837219540761	0.1252118789184554	0.09332570461702937	0.14560991343077292	0.11760973569623784	0.16631533184743774	0.1860455996077162	0.020591767082042137	0.13423603371617973	0.050701079249234005
626000	-6685.481710559939	-6226.174505309147	-459.30720525079164	14.679006384337827	0.5176317009262477	0.125467111335522	0.14895220452843447	0.07904086282270407	0.12589476224187485	0.04479926967422641	0.14024891926729754	0.11302873440629321	0.014445920890355134	0.15128227488035376	0.051293510748006435
627000	-6682.397286361951	-6230.352676344934	-452.04461001701713	16.512440142842877	0.5156128608612937	0.11693206948996367	0.09914601288757444	0.08090123653837351	0.10813496331762387	0.0885754973410909	0.11128590690060902	0.1914273691720294	0.02023562608848308	0.1181462279043919	0.046243264427821944
628000	-6685.186233393774	-6228.210251536819	-456.97598185695523	17.628509435540014	0.5145955490721962	0.09621118478945082	0.14943875013896418	0.07152612970245836	0.12244741803318614	0.053899250842591215	0.12570903494080218	0.1284738266298851	0.01641572168089191	0.09435813713104207	0.04636578084395931
629000	-6681.785716243295	-6224.405894358972	-457.3798218843234	16.98460349330601	0.5151656665628336	0.10610535388972132	0.06433013233060848	0.07652450167210612	0.11433681783071083	0.15519014326440045	0.124844073347904	0.15895983589995674	0.01373735342595907	0.10008857655073146	0.04565985558911703
630000	-6681.681807583585	-6227.570420695512	-454.1113868880728	16.98460349330601	0.5151656665628336	0.1316959842230847	0.08729146556323132	0.07566426679337401	0.11413417276515161	0.16036489411622926	0.10985382500196118	0.17655688070037112	0.017422152477860105	0.12731922113534588	0.04825033868345501
631000	-6684.108050285378	-6225.836361188198	-458.271689097181	16.871192707948644	0.5152707261138414	0.12489647087080916	0.13065689061235694	0.06873196800220752	0.0637413611607321	0.07507554743691072	0.1146610323163059	0.19694349997778066	0.015816796921304353	0.09980374136026546	0.04508580885315842
632000	-6684.363941212453	-6228.123257794192	-456.24068341826086	16.59346972082387	0.5155342511178007	0.16556409661289778	0.12468896955620543	0.07227502122426448	0.09899518128247632	0.073940937574458	0.12921748713627443	0.11985890804630411	0.01569821785885946	0.08077877863854996	0.055249705227407964
633000	-6684.685181632124	-6227.939865836559	-456.7453157955654	14.893807670036427	0.5173685799984965	0.1165655222313577	0.09362305932292783	0.08781263655040628	0.09677516101428281	0.0763382283316558	0.16414157286566042	0.2235442916885174	0.01892567755810876	0.12667403907574992	0.05679063099761944
634000	-6683.433621977245	-6226.795044476437	-456.63857750080746	14.64834276661393	0.5176699140050472	0.12809025010653224	0.1130122142829969	0.08521909170412985	0.1430621770603186	0.1269220684665632	0.17062175803729224	0.10094715100035344	0.014434066473145515	0.07696788753243657	0.06062242402176614
635000	-6685.699792016227	-6229.4574231563765	-456.24236885985016	14.35472187131446	0.5180443896544479	0.15440024627730478	0.08328362359906538	0.08433381604320725	0.12079098380820122	0.17280737153309828	0.14691823869522005	0.12627515891485094	0.020563379877856204	0.09049509422425671	0.06259815270816375
636000	-6684.457864714222	-6229.761606092934	-454.6962586212874	14.551693333660216	0.5177914500454643	0.1387881179627537	0.11127275883520468	0.07541541880242539	0.11100239219037837	0.07101115077529775	0.13431212168291237	0.146623489788339	0.015811148215852056	0.12493557663107405	0.04954429229614542
637000	-6685.724959291866	-6230.482164312487	-455.2427949793792	16.224719384431506	0.5158985349047002	0.11718685284473558	0.12836831408999566	0.07519777296448388	0.06934181366231953	0.10630217690454778	0.117585600320045	0.17683398822262886	0.01939021726690752	0.11388078916821447	0.0582568697009823
638000	-6682.458564323732	-6227.778354078444	-454.6802102452882	16.224719384431506	0.5158985349047002	0.13328434024681635	0.07137997372902165	0.08325921445851873	0.09615016599817404	0.14025578710988207	0.1608176224412042	0.11547186268410356	0.0160222601984235	0.11961146390052808	0.04697275337808086
639000	-6680.120536961846	-6224.860098115783	-455.26043884606224	16.224719384431506	0.5158985349047002	0.10768115558890871	0.10916382144618132	0.07636690302804516	0.1192430693876944	0.11556822083482614	0.12562969908045737	0.15075481599724846	0.013531752582097618	0.09989617984856286	0.045071137691626253
640000	-6679.152388377382	-6227.500597531696	-451.6517908456857	16.224719384431506	0.5158985349047002	0.13136787187713964	0.13189877760029653	0.07893846197103434	0.11485346145262017	0.1221514249187902	0.15847493874587593	0.13096210041209197	0.019033261066345303	0.134224318312705	0.05132828551748364
641000	-6691.60574981284	-6229.421804161308	-462.18394565153267	16.440810345672155	0.5156830170222729	0.16561948973069635	0.07495863753313292	0.08042786156941764	0.10106862398922177	0.09298381879176836	0.17547927044724246	0.0549004600329072	0.01281892382981235	0.13610248997908098	0.0445437730000591
642000	-6685.005773405803	-6228.699469348456	-456.3063040573469	17.2820007866168	0.5148969126612941	0.11305273496943938	0.17448829886042713	0.07456375639850284	0.1093578472134696	0.12210203579045871	0.13448476199741408	0.092319353701932	0.013832009105936233	0.09403389300364762	0.048869718443291486
643000	-6680.996098960446	-6229.279607174278	-451.7164917861679	16.924902693244768	0.5152207903248535	0.11731808874434384	0.09300899011196312	0.07517622456977126	0.10889302992959146	0.14155427883647587	0.10376859812042119	0.1417094200580425	0.01875922203365353	0.10549251434777866	0.04212424232436397
644000	-6681.2715239769195	-6228.597094742436	-452.6744292344842	16.924902693244768	0.5152207903248535	0.10985954142898002	0.09177675444315897	0.08023995631164825	0.0990752733242682	0.12456674196987355	0.1129870453876723	0.13292239126278801	0.02147722974431399	0.05701991957659722	0.05830042566877541
645000	-6694.914674442028	-6231.376197978258	-463.5384764637704	16.924902693244768	0.5152207903248535	0.10165716365919039	0.15210592177903093	0.09608694778979159	0.07027924137501099	0.053602540863467725	0.10994272018607812	0.12785540984085964	0.013763713562550649	0.1535856285424594	0.043733258588708246
646000	-6685.7536994881975	-6225.523309893822	-460.23038959437537	16.924902693244768	0.5152207903248535	0.14924692589051117	0.10794309944047457	0.07603882398621817	0.08207018038847415	0.07020352855002703	0.13707694479184088	0.09772880154055927	0.012596603172293027	0.06571610233806129	0.055677038898023036
647000	-6685.857743783935	-6233.523291680582	-452.3344521033534	16.924902693244768	0.5152207903248535	0.09497284659064649	0.15082092232444666	0.08524392032031593	0.14444750988698327	0.07913008654322622	0.15010715061265126	0.12031423687799621	0.020573456329876377	0.14245408950469776	0.04787842065040017
648000	-6683.98557217071	-6227.367629841185	-456.61794232952536	16.924902693244768	0.5152207903248535	0.14613645700209302	0.11873935372436092	0.07423607811305613	0.12728947077041006	0.10615188899722235	0.12889445618095177	0.09588576061286236	0.014123630804770582	0.11151418323149304	0.04683742185363825
649000	-6681.561686264115	-6223.895460263509	-457.66622600060595	17.656389149525598	0.5145718308101511	0.09019445383621377	0.09631527789172906	0.06989842540164665	0.08082655143263594	0.1751383841274409	0.08948312367391668	0.18417481597094265	0.015534872286365946	0.14209549125834994	0.04044460200226256
650000	-6680.454252723237	-6221.138799578181	-459.3154531450565	17.307020093764457	0.5148747367829204	0.11680231427974341	0.10246980849913737	0.075656121997162	0.06826043903438532	0.10317017230888573	0.12266648703237809	0.14850098624653843	0.01148570487751836	0.12000417474520593	0.046450671338400536
651000	-6680.035463377076	-6221.2758021994505	-458.7596611776251	17.02604931134015	0.5151276324601337	0.11917075170207275	0.12557062537845465	0.07781778331714705	0.09246974834541004	0.1375155175219582	0.12999322550261713	0.1624737079387	0.01115491416809717	0.11830104127650388	0.04588748408419133
652000	-6686.033682574772	-6223.9625545202725	-462.0711280544994	17.02604931134015	0.5151276324601337	0.11014811275742724	0.06905260518245576	0.07805751880503206	0.12363223540387326	0.08131620352324502	0.11260213974987188	0.1976062426888134	0.012834780120373344	0.06302291433464237	0.05086895152686438
653000	-6680.278523973061	-6220.638855300431	-459.63966867263	17.02604931134015	0.5151276324601337	0.11659328606276388	0.09392006817081243	0.07091041979434277	0.09805625069591531	0.06756798503861565	0.11436243371189984	0.18663634656993666	0.012218701340507555	0.09982546233919201	0.04818480295992525
654000	-6680.754374700519	-6225.509478112297	-455.2448965882223	17.50924330665613	0.5146978907581484	0.12136629716454714	0.13311042399278336	0.0741960860883627	0.10162438938849225	0.11141407996649362	0.11508869985390377	0.198059851923885	0.01563430394554175	0.09584996082780041	0.043646525039411396
655000	-6682.252205439422	-6222.50733718662	-459.74486825280206	17.50924330665613	0.5146978907581484	0.1381741176237146	0.17996089067285748	0.07031849723655251	0.10408741567687597	0.1495886224341457	0.10177150235443046	0.12144261994204478	0.010471166250735606	0.10641246966859734	0.04429876100270148
656000	-6684.473738050413	-6220.085969044714	-464.38776900569854	16.497309445686792	0.5156276279363593	0.10990384291188476	0.1538052304535902	0.07183062743486211	0.09150822226382496	0.06666404254257756	0.09524409800313335	0.22557148072301844	0.010341573152954274	0.09025161065948661	0.05096188010115243
657000	-6684.940731568702	-6222.517721956401	-462.42300961230086	16.01253597298048	0.5161159980828052	0.14020562955345015	0.1110706437418274	0.07283641948502098	0.07327942627760957	0.0698238251865456	0.08216914766329969	0.19691741161084228	0.014227719350242772	0.06273832146781666	0.057745025738425056
658000	-6686.0625470288915	-6224.4604598780115	-461.6020871508798	15.289877134961731	0.5169034534714981	0.12006295203527352	0.11359574013360876	0.07186310279969743	0.09057657562386824	0.08581954320546771	0.17839537771855551	0.14609526005910717	0.009621275711626982	0.1308669894057316	0.04741138853224318
659000	-6682.84614189042	-6229.862443882372	-452.9836980080481	14.051494781382383	0.518448149376367	0.14704388209674626	0.14700657074701723	0.08248002569041193	0.09055872140164734	0.15514019187725178	0.11775971786653303	0.1800624090598496	0.02045679647907906	0.11507646449786876	0.052958549809127405
660000	-6681.853584006762	-6222.564262889886	-459.2893211168758	14.626047397575705	0.5176978027160595	0.13379754961003298	0.12231382759815672	0.08573092917651963	0.10327828852372609	0.07590686728942303	0.13209651093098448	0.1478557956054751	0.012049187300122386	0.08065458933605876	0.06286700134606082
661000	-6680.793638906494	-6222.568768843983	-458.22487006251106	13.606528122299844	0.5190744640889788	0.1566892846846446	0.09847942594913331	0.10052473257121704	0.10917005737057188	0.1553606703059545	0.13334850527802072	0.18527484614630352	0.012354561121618025	0.11906340804004069	0.06439271140662212
662000	-6684.321707113302	-6223.522912613495	-460.7987944998074	14.468994105796412	0.5178967789739608	0.13619590904550782	0.0867206371047575	0.08623345791252561	0.12027866716826793	0.153989579065015	0.13050479226518233	0.15744275615407252	0.011936427083384344	0.05640872687001255	0.06776781859591405
663000	-6681.269058663741	-6228.019861624536	-453.2491970392049	14.468994105796412	0.5178967789739608	0.10679765372819103	0.13666737778864319	0.08137610239303986	0.11127684646416068	0.09151427201845996	0.12850852861500173	0.16584512866969794	0.01821107751009524	0.08462022602332879	0.057181211346410785
664000	-6685.075382469322	-6225.468027461984	-459.60735500733836	14.95731717306451	0.5172922816181813	0.10873956655751599	0.10156531093475324	0.07217070721618683	0.10087439025904088	0.06394759825615647	0.1294007029889482	0.20513124575739974	0.012851512461138253	0.11587573119676989	0.04480152675333545
665000	-6680.568866743695	-6225.447953992891	-455.1209127508048	17.635031060560742	0.5145899939787923	0.12153264725669594	0.1352450401709156	0.06963319681422318	0.086205904384625	0.12287133984496813	0.12508957195660403	0.14904696259089434	0.014916982379497543	0.15103027398682362	0.04666133567389104
666000	-6685.227760254428	-6223.742553448372	-461.48520680605617	17.635031060560742	0.5145899939787923	0.12186520529353463	0.16220993847382384	0.07255465460251867	0.07082018687754445	0.09856351411002494	0.09875997417861235	0.12818273466065058	0.010240907195834714	0.0848230579894667	0.04424522219932232
667000	-6682.832151949348	-6220.998122262721	-461.8340296866269	16.87125654112591	0.515270666571743	0.09822359178807927	0.13634383279999698	0.07746765055127436	0.08328925944741271	0.10074050811556891	0.1123949139506454	0.1723436604330526	0.009394512018564062	0.07346093864255973	0.04622659231892125
668000	-6681.853523805206	-6228.443426355952	-453.4100974492543	16.089592129104652	0.5160363400100294	0.12722339691477053	0.13529926614346974	0.08062919848829492	0.07923500305076386	0.08854003185890799	0.10843509652931456	0.11899087959198049	0.018876029031319266	0.07768976080521699	0.05692765965787957
669000	-6687.354942927226	-6232.173212276948	-455.18173065027804	15.662806406920291	0.5164877129794324	0.11809590582906503	0.06626945862816909	0.09189563735062066	0.08636959764517645	0.09841694307684228	0.1273276284863117	0.1447589222257769	0.025316167227378658	0.044649603922840675	0.06401110192273887
670000	-6682.814296735516	-6228.160611600024	-454.653685135492	15.662806406920291	0.5164877129794324	0.11348952432202614	0.07913076984615523	0.07699333596969114	0.08569946906631082	0.11640004790712451	0.15334858986771197	0.12787898333065054	0.01714170801244519	0.08622558637826451	0.05341208704970041
671000	-6686.511710207266	-6226.311286781574	-460.2004234256923	14.72187534772599	0.517578553734123	0.14529302252823625	0.08959614191700081	0.07996113082742859	0.09984472081444988	0.1531766343266375	0.11106269840543254	0.138159462597146	0.010987236238409739	0.09552981521028148	0.057287844681812035
672000	-6689.452098245525	-6229.655342135953	-459.79675610957156	14.72187534772599	0.517578553734123	0.1719158455408463	0.11602054997373341	0.09457641201653158	0.1331570329947511	0.04696593905047483	0.1431124176500038	0.16315888324367267	0.015567113096494918	0.11249356509548784	0.04991331524612201
673000	-6683.175530408391	-6228.668972377378	-454.50655803101273	14.72187534772599	0.517578553734123	0.13881938194079788	0.10264392428989016	0.07608315888493243	0.12154170395252192	0.0867062902101017	0.15062112728332627	0.12208141756999051	0.014872959345935959	0.11870520517713916	0.04893463526101142
674000	-6687.374392822519	-6231.403649949951	-455.9707428725689	15.40154438495586	0.5167767845762613	0.12433903934340242	0.14158239719095736	0.0767332699699507	0.1017283115093293	0.10234519328211059	0.13007549754711448	0.11484489467240054	0.017656976146210476	0.051571015759472434	0.06607874809150768
675000	-6684.977022861872	-6229.852490743569	-455.12453211830194	17.5989159987134	0.5146208098816797	0.12162988094247625	0.1395845574490409	0.08877280313215308	0.11893453951788899	0.07232187213880494	0.12984523456800748	0.10466119655500872	0.015215039104164396	0.08557261780643857	0.05294922135551558
676000	-6688.93635899321	-6227.27372654307	-461.66263245014034	17.5989159987134	0.5146208098816797	0.1185971884458945	0.13651948232421224	0.06937032482420305	0.10107829722231688	0.07309985799321331	0.11161774735835948	0.11563879404128559	0.011522664896949022	0.051849863673753896	0.05032785635643313
677000	-6687.965201880192	-6225.692584781396	-462.27261709879565	17.459778294744854	0.514740758732528	0.14216973412882206	0.127439502657116	0.07558460037072305	0.06013422635822797	0.12893066208418535	0.11148538387979436	0.1840865236070415	0.010353841686731122	0.09134482518480048	0.052931089847251554
678000	-6682.527047680307	-6233.327595172868	-449.19945250743837	16.754172038556085	0.5153806665394571	0.1321282955675201	0.12342674810908445	0.07460195344570479	0.07732651520908011	0.10209134171926479	0.1282546255631042	0.1473009603050653	0.025897390151642392	0.0932175559048873	0.047403441176737914
679000	-6685.419922901508	-6227.94490381122	-457.47501909028756	16.86617518766106	0.5152754077928045	0.136785407857911	0.14247305365067853	0.08325247951898673	0.1195518551515543	0.11671791372576079	0.16308527477564727	0.13224275671043756	0.01229797961874013	0.0917995958406329	0.05006718809430803
